clock,value_min,value_avg,value_max
1602273600,5003888,14680534,38126928
1602277200,2978856,10087855,40235360
1602280800,1013976,5702051,14054832
1602284400,1343632,4186040,15555448
1602288000,1594832,4784547,9750416
1602291600,2842056,7389893,19768920
1602295200,1225688,4213586,9201488
1602298800,525760,3383967,8644528
1602302400,598672,3823532,12014272
1602306000,274336,1608409,4232128
1602309600,206920,935073,4550384
1602313200,167936,1552678,11114968
1602316800,184144,1769268,9167440
1602320400,419608,10289224,56746992
1602324000,1058296,3591123,11985208
1602327600,1276712,3953807,12198232
1602331200,3236800,6314637,11897528
1602334800,2649392,9922391,79305000
1602338400,1629240,6677620,16318328
1602342000,2497792,5860068,14880904
1602345600,1094712,5462562,14736376
1602349200,1208056,4036989,11958096
1602352800,2688792,14971684,36693928
1602356400,2033584,5496994,11497088
1602360000,1624920,5544717,14520520
1602363600,3065712,5784808,17995600
1602367200,1571512,6488442,16822496
1602370800,4030744,9073666,16588888
1602374400,2458744,10404453,26869344
1602378000,1816080,9679784,22113152
1602381600,1027192,5335770,18176264
1602385200,523816,2945816,22151608
1602388800,380320,2537191,12697720
1602392400,295560,995954,6655064
1602396000,221344,975324,5358584
1602399600,303824,1991409,4363464
1602403200,210928,2111603,11763560
1602406800,338088,2729494,25707616
1602410400,875016,4414225,14946960
1602414000,1868920,6226425,12402872
1602417600,1345512,5518913,13835712
1602421200,1605000,6984438,14041928
1602424800,1080616,3493103,9040800
1602428400,1032296,3896302,10597296
1602432000,1707920,7232411,20319792
1602435600,1392520,6605365,14661224
1602439200,928368,4947175,9077376
1602442800,569976,6806469,14244656
1602446400,789408,4010602,15060808
1602450000,548264,4710214,20589384
1602453600,490640,3409244,12665776
1602457200,492688,5244274,16534496
1602460800,3901144,7331180,16958056
1602464400,364504,3810911,11287232
1602468000,363560,4054135,32144040
1602471600,305024,2180164,6646504
1602475200,725840,2219495,18770456
1602478800,202840,719600,3602520
1602482400,210104,388076,2268376
1602486000,194384,1342822,7440328
1602489600,235496,2695502,10926120
1602493200,346064,2720636,10611728
1602496800,1170728,7361376,48521704
1602500400,809928,2794604,6150768
1602504000,892080,3106814,9276016
1602507600,2295256,8506123,33413832
1602511200,1903520,5349750,18480728
1602514800,1750960,4877782,12182208
1602518400,2410928,8811016,36138288
1602522000,29341096,48762715,60337000
1602525600,11463648,45004764,89521280
1602529200,12226904,28066568,55466464
1602532800,3236744,12025444,37978992
1602536400,2467464,7285850,18409944
1602540000,4575272,9549137,22757024
1602543600,5593704,11607562,22244248
1602547200,3225624,7898658,19208064
1602550800,2621352,7161163,15569296
1602554400,1149880,4391214,14015656
1602558000,1848856,5198513,11406064
1602561600,496888,2373606,15665832
1602565200,354552,1926311,15950632
1602568800,321888,2238022,13055160
1602572400,279120,3091425,16690680
1602576000,365008,3898835,25279208
1602579600,622608,3445518,22494576
1602583200,6244776,22926578,61524672
1602586800,19409416,68615841,154818120
1602590400,61944776,130299658,257927024
1602594000,66398592,103044764,156352376
1602597600,59710256,120840629,294846864
1602601200,43715840,100228471,256333752
1602604800,31413712,49836632,78589096
1602608400,34205632,56639525,169677512
1602612000,22292032,45301550,114149616
1602615600,15051584,38777060,113963696
1602619200,3627872,14962375,56128344
1602622800,2508488,7773963,45989240
1602626400,2572200,7869756,29278072
1602630000,1863472,5266645,9651336
1602633600,1582488,33970974,249903720
1602637200,772336,3543442,12017448
1602640800,673824,2008559,7067744
1602644400,614456,4787069,10745720
1602648000,761728,2026913,7111480
1602651600,481496,1816907,11090248
1602655200,258536,1433944,4733792
1602658800,198400,2561223,41923168
1602662400,220832,1692226,6059632
1602666000,537784,9348200,39302792
1602669600,2716960,14686019,50052624
1602673200,16108896,43057214,117782336
1602676800,34386984,68717968,191994736
1602680400,31578928,56229103,113465600
1602684000,37712984,69872141,125803664
1602687600,18684888,45692693,84190688
1602691200,15119248,35773000,81580664
1602694800,18089568,30090500,50642528
1602698400,16215664,26501334,56290776
1602702000,13739640,38761607,82568816
1602705600,13393784,23472321,58986816
1602709200,4706896,13237988,32591640
1602712800,5966736,13492395,33636488
1602716400,4978984,13671260,53395504
1602720000,3125008,8413689,44686760
1602723600,4263984,7944304,15419632
1602727200,2034528,7595269,19540976
1602730800,796640,5610903,55648632
1602734400,198792,2947590,45132152
1602738000,210848,3673759,12192384
1602741600,173072,1516608,8811744
1602745200,203888,3771295,14902032
1602748800,96432,3384517,13558552
1602752400,122960,2077848,6559840
1602756000,1265960,11113415,47776960
1602759600,19310488,51947279,92977936
1602763200,54389584,109909054,184501760
1602766800,42051032,91607523,166888304
1602770400,38041328,151714192,260119112
1602774000,27727704,152639378,260722736
1602777600,13677728,43636165,103110152
1602781200,11950536,28936941,54447584
1602784800,18834032,34061827,71016544
1602788400,8561512,28635005,70853216
1602792000,5032896,15775162,62299792
1602795600,5147936,13065882,27749800
1602799200,4241888,10830251,50797672
1602802800,3381272,8589103,17589376
1602806400,4452320,7784910,12686832
1602810000,2316648,5597864,10869296
1602813600,2275920,7113928,20437736
1602817200,560800,3725936,14519232
1602820800,689408,5526823,38281224
1602824400,209032,1464021,13508840
1602828000,167392,1594177,15698888
1602831600,210008,1471458,15208304
1602835200,302432,3766392,13113696
1602838800,940856,6782180,19602768
1602842400,4682400,17033898,54375776
1602846000,9682720,25650785,51855064
1602849600,20615104,53941721,166888936
1602853200,22574992,47231804,179716288
1602856800,21118472,38656869,84261120
1602860400,13770704,33068172,69600456
1602864000,15159448,28427440,45717832
1602867600,14060112,30619908,68231168
1602871200,7686272,25805714,55145448
1602874800,8776800,17735287,36043184
1602878400,6243512,14443343,37609416
1602882000,2587568,9731039,24535976
1602885600,3987696,9040220,21029880
1602889200,3296992,10852906,22992376
1602892800,1996744,6912750,17243376
1602896400,3253328,6691443,19995800
1602900000,1770344,4823671,10624240
1602903600,295672,2606491,12868784
1602907200,218008,2866730,12286576
1602910800,214896,2233672,13454160
1602914400,298416,1886956,4105104
1602918000,291200,4827562,16110744
1602921600,336272,2612001,13694064
1602925200,355152,2063660,11007048
1602928800,427256,5587384,15357440
1602932400,786552,5420888,24429096
1602936000,4421288,19659770,62546216
1602939600,2772152,10303712,21362448
1602943200,2350480,6252268,12885080
1602946800,3021216,10986903,35001336
1602950400,5181224,15192603,26241504
1602954000,2945208,9199829,20276640
1602957600,2176552,7105922,21275680
1602961200,3502376,7248622,27932368
1602964800,1115232,3956133,14913864
1602968400,2184064,6540291,26127792
1602972000,1231312,4895515,11073256
1602975600,951456,5381817,17732456
1602979200,2357024,7436444,20126992
1602982800,973848,4271130,14702792
1602986400,1049840,3003440,13803224
1602990000,509000,2710572,11510856
1602993600,239096,6113159,42464896
1602997200,210288,1163785,5438224
1603000800,186272,1278398,8586776
1603004400,173528,642704,4872800
1603008000,257680,2192868,9732032
1603011600,249992,1688478,5624856
1603015200,274008,1948005,7389296
1603018800,608456,4012669,13465376
1603022400,1142744,4456827,13608720
1603026000,1675920,4861690,14869624
1603029600,1128896,5996550,30747528
1603033200,2986000,9330667,24964480
1603036800,3322528,9719062,36173448
1603040400,2008264,6783763,19823232
1603044000,2893936,11385186,27276056
1603047600,3510312,15804621,38200432
1603051200,3149608,9276261,22048480
1603054800,3192792,7649187,22547224
1603058400,1344160,10387844,24206208
1603062000,9726104,23078359,46643464
1603065600,4378048,17098394,31646848
1603069200,1919944,10154726,23390168
1603072800,3229624,6443452,11946656
1603076400,2285584,5593181,12064624
1603080000,291224,1953778,6898264
1603083600,193432,618203,3887352
1603087200,161688,289192,2725328
1603090800,192232,553635,2548024
1603094400,284944,4289767,18121272
1603098000,476488,3892588,15972296
1603101600,3198224,20109988,69009816
1603105200,14488448,35662240,65586472
1603108800,31758400,72465698,129088752
1603112400,33104488,57682621,115929824
1603116000,18590016,48777132,82020208
1603119600,16210768,30262627,48861872
1603123200,17067496,31104523,49782560
1603126800,15390800,24900674,42430016
1603130400,16344336,31210452,74960752
1603134000,10004952,25236807,41558008
1603137600,5134368,11384210,48985792
1603141200,4127552,12461908,45151088
1603144800,4743120,11120367,17526072
1603148400,2284200,6634883,12893992
1603152000,1090760,6916107,29758144
1603155600,1134344,5232454,21150728
1603159200,1931048,5480144,22783024
1603162800,2962368,6000532,12573384
1603166400,555584,2456260,6044344
1603170000,355800,2072180,7581128
1603173600,164840,841004,6964488
1603177200,199976,944510,3285288
1603180800,288240,3624853,23280744
1603184400,1124352,5887831,18687616
1603188000,4944008,20029339,43908392
1603191600,31989744,71225871,114970104
1603195200,46373464,130110075,210213216
1603198800,56249016,105805867,160569280
1603202400,77063528,140675388,218806280
1603206000,48374624,91057014,176568872
1603209600,34605040,60450270,104183520
1603213200,25906864,56093594,125809816
1603216800,17151568,35894072,109513440
1603220400,12600000,31029118,83401760
1603224000,3481856,15322853,48060760
1603227600,4649032,12031214,34872008
1603231200,6433560,12764648,39291088
1603234800,3333200,7436059,17152024
1603238400,3932928,7147608,12938672
1603242000,1555440,7245604,15073976
1603245600,1473704,6287232,15518952
1603249200,1590728,10826900,41896456
1603252800,377672,3659053,36933088
1603256400,259648,1556672,7628632
1603260000,222768,4385490,50446088
1603263600,191120,981041,9614280
1603267200,248520,1520106,4337152
1603270800,488144,4444423,13873568
1603274400,3318448,20728832,48879472
1603278000,23439672,55050326,100669688
1603281600,51279560,88255862,134638376
1603285200,62304912,96606938,152212192
1603288800,56432880,83124482,144601696
1603292400,33768440,76686272,123941384
1603296000,24059296,42467627,87176680
1603299600,22945464,47622178,167888848
1603303200,17515784,37043225,112049272
1603306800,17692600,29639826,65639336
1603310400,6834896,19272583,42887808
1603314000,2065400,11288271,40410712
1603317600,3064688,11970049,30203960
1603321200,2448816,6906673,19243152
1603324800,2659296,11662431,33387984
1603328400,3061648,11602484,41593112
1603332000,1859152,5133206,34168632
1603335600,1338320,8106531,35836608
1603339200,588400,2642463,14782008
1603342800,310432,1851974,14995888
1603346400,239536,3825824,43021448
1603350000,242952,4180359,24946440
1603353600,589704,7419879,36909592
1603357200,450264,5360649,18348888
1603360800,8122592,23474332,81427528
1603364400,24669000,78395791,207953592
1603368000,71666840,118838976,182358752
1603371600,79600672,116147652,196081080
1603375200,60396280,112088945,167316024
1603378800,28600328,91790919,178461056
1603382400,21015512,40114938,105135240
1603386000,23487920,45289238,69991152
1603389600,25831824,42234347,84450792
1603393200,15681624,30076168,60542968
1603396800,8916064,19868489,39871336
1603400400,9091152,16359389,39192416
1603404000,6468520,11384814,18786056
1603407600,3453032,8110544,17123952
1603411200,1366624,6752277,32925200
1603414800,3280760,5901545,11309784
1603418400,2790776,4497426,8877032
1603422000,1655624,5044560,36701856
1603425600,1284376,3075717,15609528
1603429200,959072,1927569,8835352
1603432800,1066336,1770460,3952864
1603436400,420680,1811634,9173144
1603440000,237032,1334601,9484280
1603443600,283816,2670055,9341160
1603447200,2343416,12772365,40089408
1603450800,13409032,38178207,147925392
1603454400,29088048,45991159,98898672
1603458000,26386248,42932657,104026504
1603461600,19859664,53044907,119213248
1603465200,22349816,40260697,99633624
1603468800,16322992,42605518,85348816
1603472400,15854312,31862160,61585192
1603476000,11311520,21134937,54007024
1603479600,14125248,25394449,56973392
1603483200,5237192,13710101,48379384
1603486800,6124712,12806974,66568032
1603490400,4517640,8194437,15521048
1603494000,4701936,9080200,21022688
1603497600,5896048,11218607,18615680
1603501200,5082672,10435542,25457184
1603504800,1006392,5251714,15877544
1603508400,1067736,2190298,5802784
1603512000,862576,3549000,11704336
1603515600,672104,2707473,6355584
1603519200,197192,2164901,10765536
1603522800,216128,1095318,5202704
1603526400,387112,3506320,14511520
1603530000,531864,4132964,17944648
1603533600,628080,3616326,9782560
1603537200,1080344,3911813,13565120
1603540800,2173088,6161934,23364240
1603544400,3371168,8562137,22582336
1603548000,2418184,8561254,30371392
1603551600,2831184,7620822,18434968
1603555200,3942432,15422293,73083480
1603558800,3783448,8471812,16666976
1603562400,2438584,9024357,31601736
1603566000,1219760,6194442,17519592
1603569600,1098856,4006035,14412960
1603573200,1873624,7833684,20896904
1603576800,2338200,11684700,18441888
1603580400,5004168,14792171,23045048
1603584000,2475280,6943675,18240160
1603587600,1802264,6896260,14786400
1603591200,1011008,7099160,14353912
1603594800,595488,3088385,14943448
1603598400,291304,3724949,15360928
1603602000,191440,940136,5785080
1603605600,208904,2827482,14021320
1603609200,183288,3895105,17756600
1603612800,398904,2225603,12333640
1603616400,258256,2901981,8136400
1603620000,293288,2785805,18230280
1603623600,1004928,5446303,15430744
1603627200,802832,5566751,11783544
1603630800,1284256,6632511,19566560
1603634400,922472,5036251,21602944
1603638000,839656,6172307,24327320
1603641600,2938064,8092881,22528848
1603645200,1664816,6459831,24984960
1603648800,1268536,8983217,27576608
1603652400,689136,6635553,18794880
1603656000,555104,2248173,12227400
1603659600,727304,4048247,19330600
1603663200,1313448,4852917,12958592
1603666800,744192,1933146,5046728
1603670400,1332048,3593701,24905888
1603674000,602784,2603653,12097784
1603677600,658096,3532503,11879848
1603681200,316048,1422096,14127744
1603684800,217832,896126,6965736
1603688400,246760,2059294,22541800
1603692000,180408,437919,7357848
1603695600,176696,784888,8717320
1603699200,226632,3117782,14422904
1603702800,419240,2731393,10471392
1603706400,998832,14430738,56731128
1603710000,17640272,43829904,137392544
1603713600,21036448,50262274,103335360
1603717200,27416888,59034493,131103200
1603720800,15860152,46768247,108226104
1603724400,20889624,33978124,59237464
1603728000,23133424,36909201,84154632
1603731600,17761272,34362621,130674352
1603735200,17452296,33901299,84055688
1603738800,13662816,30388222,53848784
1603742400,6864272,18924656,90030584
1603746000,6167536,13775904,36860848
1603749600,2692216,7741286,26301896
1603753200,3412016,11168918,25529616
1603756800,3849688,9939196,27616512
1603760400,1681256,5882763,13399880
1603764000,1080912,3729064,11966920
1603767600,1594256,4098124,15188088
1603771200,1170192,5579163,22165832
1603774800,675160,2917500,20064152
1603778400,575568,1782933,10088504
1603782000,247464,1644268,4576784
1603785600,247144,694585,5467776
1603789200,490392,4546439,16451288
1603792800,5505048,22857750,60969536
1603796400,40197000,83372523,148257176
1603800000,110699872,200674753,285572528
1603803600,92528608,148043524,227850488
1603807200,78239232,121878571,217181656
1603810800,44239104,74476452,128617680
1603814400,32448968,57338364,83348088
1603818000,25547512,45967673,95094816
1603821600,24888448,62861213,146999608
1603825200,15098640,33539985,71322872
1603828800,4077552,14674606,44503256
1603832400,4976536,15391663,33250360
1603836000,3101280,9673802,25660488
1603839600,3064176,6651132,22551264
1603843200,1759048,6124174,21780576
1603846800,5679600,37249992,55067048
1603850400,527560,7341795,54953904
1603854000,427752,1930226,5030176
1603857600,271048,3294999,20107104
1603861200,205120,969846,16548952
1603864800,219352,1573761,8424688
1603868400,217264,2025557,12127640
1603872000,198320,3030437,11570584
1603875600,301360,1854420,7062952
1603879200,1298328,3739352,12443696
1603882800,2872624,12324852,74604040
1603886400,6134616,44498434,114438792
1603890000,7309224,15096913,30068504
1603893600,5473200,13730458,32067840
1603897200,7770696,17585979,42282048
1603900800,7195992,16202998,39566136
1603904400,6608728,16180385,35755688
1603908000,5561040,16624571,54057480
1603911600,7706600,18824940,63865040
1603915200,3170792,14399516,41399064
1603918800,2316272,7563988,19807208
1603922400,2545504,9652087,15557264
1603926000,2431312,9825224,27112936
1603929600,2688464,6778538,14142368
1603933200,2335808,10230987,20371216
1603936800,464624,7234272,41505448
1603940400,304088,1995121,21410456
1603944000,266984,2475811,14638496
1603947600,240032,2562353,8807328
1603951200,204856,1572358,7916048
1603954800,562544,2505586,8179376
1603958400,247440,1646671,7067672
1603962000,669328,4378709,24599320
1603965600,5003776,20014399,83529536
1603969200,23763336,72314891,137295696
1603972800,61967128,121355907,196943768
1603976400,71382528,103087632,148769168
1603980000,52862536,121071087,229848088
1603983600,30461048,64073981,107011496
1603987200,26144744,48774836,118588864
1603990800,69545344,86717143,149571984
1603994400,27782488,47793168,92487480
1603998000,16391040,35976142,70588840
1604001600,4405568,16173128,34973784
1604005200,3415480,11556814,34487320
1604008800,3647816,8314524,47676240
1604012400,3556592,7527954,15651736
1604016000,2011984,14195127,53923264
1604019600,1257464,3681280,10370488
1604023200,938720,2854394,11094784
1604026800,939536,2242233,6660736
1604030400,842032,4339205,18336840
1604034000,342840,1878972,13770824
1604037600,207864,939016,5709104
1604041200,220056,663713,6003168
1604044800,239936,2117706,13458280
1604048400,620912,5166522,21530600
1604052000,1857472,12679789,42626376
1604055600,11887656,35199918,172155760
1604059200,17384664,36019565,73161448
1604062800,17165632,30470236,104940616
1604066400,14036304,41912512,119555184
1604070000,20949920,36873483,73745352
1604073600,18132848,36695928,175302792
1604077200,20433904,37353028,81623056
1604080800,10880440,34566242,93975400
1604084400,7733264,23810578,74893192
1604088000,3634840,11059364,51973800
1604091600,3777632,10345504,33241392
1604095200,2852968,9242778,23358128
1604098800,3612712,11455398,29816856
1604102400,2700736,8576935,29040824
1604106000,3308048,9408613,19730672
1604109600,1295968,5406575,15546936
1604113200,662848,3755259,13287424
1604116800,1214456,4722557,21445320
1604120400,434456,3271487,6263544
1604124000,371888,3481680,8169400
1604127600,249832,2606031,9504352
1604131200,184216,1322579,8616128
1604134800,218360,4371174,38679704
1604138400,599016,4264612,12069456
1604142000,1400536,5531396,13226016
1604145600,1516744,5263487,18061424
1604149200,2161728,7453200,17701592
1604152800,1867680,5928567,13803464
1604156400,1324600,4923393,13454224
1604160000,1022632,6204751,15475024
1604163600,2875120,8296939,28214344
1604167200,3309664,7759489,16012072
1604170800,1303016,5799788,13978896
1604174400,2683112,7100285,20978600
1604178000,2898312,6025129,14845664
1604181600,1594648,7061298,33999288
1604185200,889832,4780017,15064640
1604188800,1538992,4822388,9023384
1604192400,1060480,3280637,7998360
1604196000,365720,2726716,9309632
